veg_code,veg_type,soil_code,nutrient_level,acidity,mhw_min,mhw_max,mlw_min,mlw_max,management,inundation
7,Caricion gracilis,150000,4,3,12,-10,75,17,3,2
7,Caricion gracilis,150000,4,2,12,-10,75,17,3,2
7,Caricion gracilis,150000,2,3,12,-10,75,17,3,2
7,Caricion gracilis,150000,2,2,12,-10,75,17,3,2
7,Caricion gracilis,150000,3,3,12,-10,75,17,3,2
7,Caricion gracilis,150000,3,2,12,-10,75,17,3,2
7,Caricion gracilis,150000,4,1,12,-10,75,17,3,2
7,Caricion gracilis,150000,2,1,12,-10,75,17,3,2
7,Caricion gracilis,150000,3,1,12,-10,75,17,3,2
7,Caricion gracilis,80000,4,3,9,-28,77,-19,3,2
7,Caricion gracilis,80000,4,2,9,-28,77,-19,3,2
7,Caricion gracilis,80000,4,1,9,-28,77,-19,3,2
7,Caricion gracilis,80000,2,3,9,-28,77,-19,3,2
7,Caricion gracilis,80000,2,2,9,-28,77,-19,3,2
7,Caricion gracilis,80000,2,1,9,-28,77,-19,3,2
7,Caricion gracilis,80000,3,3,9,-28,77,-19,3,2
7,Caricion gracilis,80000,3,2,9,-28,77,-19,3,2
7,Caricion gracilis,80000,3,1,9,-28,77,-19,3,2
7,Caricion gracilis,130000,4,1,45,-10,75,17,3,2
7,Caricion gracilis,130000,2,1,45,-10,75,17,3,2
7,Caricion gracilis,130000,3,1,45,-10,75,17,3,2
7,Caricion gracilis,130000,4,2,45,-10,75,17,3,2
7,Caricion gracilis,130000,2,2,45,-10,75,17,3,2
7,Caricion gracilis,130000,3,2,45,-10,75,17,3,2
8,Filipendulion,20000,4,3,45,-31,172,42,1,0
8,Filipendulion,20000,2,3,45,-31,172,42,1,0
8,Filipendulion,20000,3,3,45,-31,172,42,1,0
8,Filipendulion,20000,4,2,45,-31,172,42,1,0
8,Filipendulion,20000,2,2,45,-31,172,42,1,0
8,Filipendulion,20000,3,2,45,-31,172,42,1,0
8,Filipendulion,20000,4,1,45,-31,172,42,1,0
8,Filipendulion,20000,2,1,45,-31,172,42,1,0
8,Filipendulion,20000,3,1,45,-31,172,42,1,0
8,Filipendulion,30000,4,1,45,-31,172,42,1,0
8,Filipendulion,30000,2,1,45,-31,172,42,1,0
8,Filipendulion,30000,3,1,45,-31,172,42,1,0
8,Filipendulion,30000,4,2,45,-31,172,42,1,0
8,Filipendulion,30000,2,2,45,-31,172,42,1,0
8,Filipendulion,30000,3,2,45,-31,172,42,1,0
8,Filipendulion,140000,4,1,80,-31,170,21,1,0
8,Filipendulion,140000,4,2,80,-31,170,21,1,0
8,Filipendulion,140000,2,1,80,-31,170,21,1,0
8,Filipendulion,140000,2,2,80,-31,170,21,1,0
8,Filipendulion,140000,3,1,80,-31,170,21,1,0
8,Filipendulion,140000,3,2,80,-31,170,21,1,0
8,Filipendulion,140000,4,3,80,-31,170,21,1,0
8,Filipendulion,140000,2,3,80,-31,170,21,1,0
8,Filipendulion,140000,3,3,80,-31,170,21,1,0
8,Filipendulion,150000,4,1,80,-31,170,21,1,0
8,Filipendulion,150000,2,1,80,-31,170,21,1,0
8,Filipendulion,150000,3,1,80,-31,170,21,1,0
8,Filipendulion,150000,4,2,80,-31,170,21,1,0
8,Filipendulion,150000,2,2,80,-31,170,21,1,0
8,Filipendulion,150000,3,2,80,-31,170,21,1,0
8,Filipendulion,80000,4,1,36,-35,87,-20,1,0
8,Filipendulion,80000,2,1,36,-35,87,-20,1,0
8,Filipendulion,80000,3,1,36,-35,87,-20,1,0
8,Filipendulion,80000,4,2,36,-35,87,-20,1,0
8,Filipendulion,80000,2,2,36,-35,87,-20,1,0
8,Filipendulion,80000,3,2,36,-35,87,-20,1,0
8,Filipendulion,130000,4,1,46,-35,109,-20,1,0
8,Filipendulion,130000,4,2,46,-35,109,-20,1,0
8,Filipendulion,130000,2,1,46,-35,109,-20,1,0
8,Filipendulion,130000,2,2,46,-35,109,-20,1,0
8,Filipendulion,130000,3,1,46,-35,109,-20,1,0
8,Filipendulion,130000,3,2,46,-35,109,-20,1,0
8,Filipendulion,20000,4,3,45,-31,172,42,1,2
8,Filipendulion,20000,2,3,45,-31,172,42,1,2
8,Filipendulion,20000,3,3,45,-31,172,42,1,2
8,Filipendulion,20000,4,2,45,-31,172,42,1,2
8,Filipendulion,20000,2,2,45,-31,172,42,1,2
8,Filipendulion,20000,3,2,45,-31,172,42,1,2
8,Filipendulion,20000,4,1,45,-31,172,42,1,2
8,Filipendulion,20000,2,1,45,-31,172,42,1,2
8,Filipendulion,20000,3,1,45,-31,172,42,1,2
8,Filipendulion,30000,4,1,45,-31,172,42,1,2
8,Filipendulion,30000,2,1,45,-31,172,42,1,2
8,Filipendulion,30000,3,1,45,-31,172,42,1,2
8,Filipendulion,30000,4,2,45,-31,172,42,1,2
8,Filipendulion,30000,2,2,45,-31,172,42,1,2
8,Filipendulion,30000,3,2,45,-31,172,42,1,2
8,Filipendulion,140000,4,1,80,-31,170,21,1,2
8,Filipendulion,140000,4,2,80,-31,170,21,1,2
8,Filipendulion,140000,2,1,80,-31,170,21,1,2
8,Filipendulion,140000,2,2,80,-31,170,21,1,2
8,Filipendulion,140000,3,1,80,-31,170,21,1,2
8,Filipendulion,140000,3,2,80,-31,170,21,1,2
8,Filipendulion,140000,4,3,80,-31,170,21,1,2
8,Filipendulion,140000,2,3,80,-31,170,21,1,2
8,Filipendulion,140000,3,3,80,-31,170,21,1,2
8,Filipendulion,150000,4,1,80,-31,170,21,1,2
8,Filipendulion,150000,2,1,80,-31,170,21,1,2
8,Filipendulion,150000,3,1,80,-31,170,21,1,2
8,Filipendulion,150000,4,2,80,-31,170,21,1,2
8,Filipendulion,150000,2,2,80,-31,170,21,1,2
8,Filipendulion,150000,3,2,80,-31,170,21,1,2
8,Filipendulion,80000,4,1,36,-35,87,-20,1,2
8,Filipendulion,80000,2,1,36,-35,87,-20,1,2
8,Filipendulion,80000,3,1,36,-35,87,-20,1,2
8,Filipendulion,80000,4,2,36,-35,87,-20,1,2
8,Filipendulion,80000,2,2,36,-35,87,-20,1,2
8,Filipendulion,80000,3,2,36,-35,87,-20,1,2
8,Filipendulion,130000,4,1,46,-35,109,-20,1,2
8,Filipendulion,130000,4,2,46,-35,109,-20,1,2
8,Filipendulion,130000,2,1,46,-35,109,-20,1,2
8,Filipendulion,130000,2,2,46,-35,109,-20,1,2
8,Filipendulion,130000,3,1,46,-35,109,-20,1,2
8,Filipendulion,130000,3,2,46,-35,109,-20,1,2
9,Galio - Alliarion,20000,4,1,76,14,157,30,1,2
9,Galio - Alliarion,20000,5,1,76,14,157,30,1,2
9,Galio - Alliarion,20000,3,1,76,14,157,30,1,2
9,Galio - Alliarion,20000,4,2,76,14,157,30,1,2
9,Galio - Alliarion,20000,5,2,76,14,157,30,1,2
9,Galio - Alliarion,20000,3,2,76,14,157,30,1,2
9,Galio - Alliarion,20000,4,3,76,14,157,30,1,2
9,Galio - Alliarion,20000,5,3,76,14,157,30,1,2
9,Galio - Alliarion,20000,3,3,76,14,157,30,1,2
9,Galio - Alliarion,140000,4,1,76,14,157,30,1,2
9,Galio - Alliarion,140000,5,1,76,14,157,30,1,2
9,Galio - Alliarion,140000,3,1,76,14,157,30,1,2
9,Galio - Alliarion,140000,4,2,76,14,157,30,1,2
9,Galio - Alliarion,140000,5,2,76,14,157,30,1,2
9,Galio - Alliarion,140000,3,2,76,14,157,30,1,2
9,Galio - Alliarion,140000,4,3,76,14,157,30,1,2
9,Galio - Alliarion,140000,5,3,76,14,157,30,1,2
9,Galio - Alliarion,140000,3,3,76,14,157,30,1,2
9,Galio - Alliarion,110000,4,1,124,50,160,50,1,2
9,Galio - Alliarion,110000,5,1,124,50,160,50,1,2
9,Galio - Alliarion,110000,3,1,124,50,160,50,1,2
9,Galio - Alliarion,130000,4,1,124,50,160,50,1,2
9,Galio - Alliarion,130000,5,1,124,50,160,50,1,2
9,Galio - Alliarion,130000,3,1,124,50,160,50,1,2
9,Galio - Alliarion,130000,4,2,124,50,160,50,1,2
9,Galio - Alliarion,130000,5,2,124,50,160,50,1,2
9,Galio - Alliarion,130000,3,2,124,50,160,50,1,2
10,RG Phalaris arundinacea-[Convolvulo-Filipend,20000,4,3,36,-3,178,88,1,1
10,RG Phalaris arundinacea-[Convolvulo-Filipend,20000,5,3,36,-3,178,88,1,1
10,RG Phalaris arundinacea-[Convolvulo-Filipend,20000,4,2,36,-3,178,88,1,1
10,RG Phalaris arundinacea-[Convolvulo-Filipend,20000,5,2,36,-3,178,88,1,1
10,RG Phalaris arundinacea-[Convolvulo-Filipend,30000,4,3,36,-2,99,31,1,1
10,RG Phalaris arundinacea-[Convolvulo-Filipend,30000,4,2,36,-2,99,31,1,1
10,RG Phalaris arundinacea-[Convolvulo-Filipend,30000,5,3,36,-2,99,31,1,1
10,RG Phalaris arundinacea-[Convolvulo-Filipend,30000,5,2,36,-2,99,31,1,1
10,RG Phalaris arundinacea-[Convolvulo-Filipend,20000,4,3,36,-3,178,88,1,2
10,RG Phalaris arundinacea-[Convolvulo-Filipend,20000,5,3,36,-3,178,88,1,2
10,RG Phalaris arundinacea-[Convolvulo-Filipend,20000,4,2,36,-3,178,88,1,2
10,RG Phalaris arundinacea-[Convolvulo-Filipend,20000,5,2,36,-3,178,88,1,2
10,RG Phalaris arundinacea-[Convolvulo-Filipend,30000,4,3,36,-2,99,31,1,2
10,RG Phalaris arundinacea-[Convolvulo-Filipend,30000,4,2,36,-2,99,31,1,2
10,RG Phalaris arundinacea-[Convolvulo-Filipend,30000,5,3,36,-2,99,31,1,2
10,RG Phalaris arundinacea-[Convolvulo-Filipend,30000,5,2,36,-2,99,31,1,2
10,RG Phalaris arundinacea-[Convolvulo-Filipend,20000,4,3,36,-3,178,88,3,1
10,RG Phalaris arundinacea-[Convolvulo-Filipend,20000,5,3,36,-3,178,88,3,1
10,RG Phalaris arundinacea-[Convolvulo-Filipend,20000,4,2,36,-3,178,88,3,1
10,RG Phalaris arundinacea-[Convolvulo-Filipend,20000,5,2,36,-3,178,88,3,1
10,RG Phalaris arundinacea-[Convolvulo-Filipend,30000,4,3,36,-2,99,31,3,1
10,RG Phalaris arundinacea-[Convolvulo-Filipend,30000,4,2,36,-2,99,31,3,1
10,RG Phalaris arundinacea-[Convolvulo-Filipend,30000,5,3,36,-2,99,31,3,1
10,RG Phalaris arundinacea-[Convolvulo-Filipend,30000,5,2,36,-2,99,31,3,1
10,RG Phalaris arundinacea-[Convolvulo-Filipend,20000,4,3,36,-3,178,88,3,2
10,RG Phalaris arundinacea-[Convolvulo-Filipend,20000,5,3,36,-3,178,88,3,2
10,RG Phalaris arundinacea-[Convolvulo-Filipend,20000,4,2,36,-3,178,88,3,2
10,RG Phalaris arundinacea-[Convolvulo-Filipend,20000,5,2,36,-3,178,88,3,2
10,RG Phalaris arundinacea-[Convolvulo-Filipend,30000,4,3,36,-2,99,31,3,2
10,RG Phalaris arundinacea-[Convolvulo-Filipend,30000,4,2,36,-2,99,31,3,2
10,RG Phalaris arundinacea-[Convolvulo-Filipend,30000,5,3,36,-2,99,31,3,2
10,RG Phalaris arundinacea-[Convolvulo-Filipend,30000,5,2,36,-2,99,31,3,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,80000,4,1,11,-44,55,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,80000,4,2,11,-44,55,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,80000,3,1,11,-44,55,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,80000,3,2,11,-44,55,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,110000,4,1,13,-44,82,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,110000,3,1,13,-44,82,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,120000,4,1,13,-44,82,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,120000,3,1,13,-44,82,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,130000,4,1,11,-44,55,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,130000,4,2,11,-44,55,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,130000,3,1,11,-44,55,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,130000,3,2,11,-44,55,-12,1,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,80000,4,1,11,-44,55,-12,2,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,80000,4,2,11,-44,55,-12,2,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,80000,3,1,11,-44,55,-12,2,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,80000,3,2,11,-44,55,-12,2,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,110000,4,1,13,-44,82,-12,2,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,110000,3,1,13,-44,82,-12,2,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,120000,4,1,13,-44,82,-12,2,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,120000,3,1,13,-44,82,-12,2,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,130000,4,1,11,-44,55,-12,2,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,130000,4,2,11,-44,55,-12,2,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,130000,3,1,11,-44,55,-12,2,2
11,RG Juncus effusus-[Molinietalia/Lolio-Potent,130000,3,2,11,-44,55,-12,2,2
12,Magnocaricion met Phragmites,20000,4,3,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,20000,2,3,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,20000,3,3,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,20000,4,2,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,20000,2,2,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,20000,3,2,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,30000,4,3,6,-37,55,-3,1,1
12,Magnocaricion met Phragmites,30000,4,1,6,-37,55,-3,1,1
12,Magnocaricion met Phragmites,30000,4,2,6,-37,55,-3,1,1
12,Magnocaricion met Phragmites,30000,2,3,6,-37,55,-3,1,1
12,Magnocaricion met Phragmites,30000,2,1,6,-37,55,-3,1,1
12,Magnocaricion met Phragmites,30000,2,2,6,-37,55,-3,1,1
12,Magnocaricion met Phragmites,30000,3,3,6,-37,55,-3,1,1
12,Magnocaricion met Phragmites,30000,3,1,6,-37,55,-3,1,1
12,Magnocaricion met Phragmites,30000,3,2,6,-37,55,-3,1,1
12,Magnocaricion met Phragmites,140000,4,3,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,140000,4,2,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,140000,2,3,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,140000,2,2,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,140000,3,3,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,140000,3,2,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,150000,4,3,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,150000,4,2,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,150000,4,1,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,150000,2,3,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,150000,2,2,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,150000,2,1,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,150000,3,3,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,150000,3,2,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,150000,3,1,14,-37,55,-3,1,1
12,Magnocaricion met Phragmites,80000,4,3,9,-37,45,-3,1,1
12,Magnocaricion met Phragmites,80000,4,2,9,-37,45,-3,1,1
12,Magnocaricion met Phragmites,80000,2,3,9,-37,45,-3,1,1
12,Magnocaricion met Phragmites,80000,2,2,9,-37,45,-3,1,1
12,Magnocaricion met Phragmites,80000,3,3,9,-37,45,-3,1,1
12,Magnocaricion met Phragmites,80000,3,2,9,-37,45,-3,1,1
12,Magnocaricion met Phragmites,80000,4,1,9,-37,45,-3,1,1
12,Magnocaricion met Phragmites,80000,2,1,9,-37,45,-3,1,1
12,Magnocaricion met Phragmites,80000,3,1,9,-37,45,-3,1,1
12,Magnocaricion met Phragmites,20000,4,3,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,20000,2,3,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,20000,3,3,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,20000,4,2,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,20000,2,2,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,20000,3,2,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,30000,4,3,6,-37,55,-3,1,2
12,Magnocaricion met Phragmites,30000,4,1,6,-37,55,-3,1,2
12,Magnocaricion met Phragmites,30000,4,2,6,-37,55,-3,1,2
12,Magnocaricion met Phragmites,30000,2,3,6,-37,55,-3,1,2
12,Magnocaricion met Phragmites,30000,2,1,6,-37,55,-3,1,2
12,Magnocaricion met Phragmites,30000,2,2,6,-37,55,-3,1,2
12,Magnocaricion met Phragmites,30000,3,3,6,-37,55,-3,1,2
12,Magnocaricion met Phragmites,30000,3,1,6,-37,55,-3,1,2
12,Magnocaricion met Phragmites,30000,3,2,6,-37,55,-3,1,2
12,Magnocaricion met Phragmites,140000,4,3,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,140000,4,2,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,140000,2,3,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,140000,2,2,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,140000,3,3,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,140000,3,2,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,150000,4,3,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,150000,4,2,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,150000,4,1,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,150000,2,3,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,150000,2,2,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,150000,2,1,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,150000,3,3,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,150000,3,2,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,150000,3,1,14,-37,55,-3,1,2
12,Magnocaricion met Phragmites,80000,4,3,9,-37,45,-3,1,2
12,Magnocaricion met Phragmites,80000,4,2,9,-37,45,-3,1,2
12,Magnocaricion met Phragmites,80000,2,3,9,-37,45,-3,1,2
12,Magnocaricion met Phragmites,80000,2,2,9,-37,45,-3,1,2
12,Magnocaricion met Phragmites,80000,3,3,9,-37,45,-3,1,2
12,Magnocaricion met Phragmites,80000,3,2,9,-37,45,-3,1,2
12,Magnocaricion met Phragmites,80000,4,1,9,-37,45,-3,1,2
12,Magnocaricion met Phragmites,80000,2,1,9,-37,45,-3,1,2
12,Magnocaricion met Phragmites,80000,3,1,9,-37,45,-3,1,2
13,RG Glyceria maxima,20000,4,2,3,-75,75,30,1,0
13,RG Glyceria maxima,20000,2,2,3,-75,75,30,1,0
13,RG Glyceria maxima,20000,3,2,3,-75,75,30,1,0
13,RG Glyceria maxima,20000,4,3,3,-75,75,30,1,0
13,RG Glyceria maxima,20000,2,3,3,-75,75,30,1,0
13,RG Glyceria maxima,20000,3,3,3,-75,75,30,1,0
13,RG Glyceria maxima,140000,4,2,3,-75,75,30,1,0
13,RG Glyceria maxima,140000,2,2,3,-75,75,30,1,0
13,RG Glyceria maxima,140000,3,2,3,-75,75,30,1,0
13,RG Glyceria maxima,140000,4,3,3,-75,75,30,1,0
13,RG Glyceria maxima,140000,2,3,3,-75,75,30,1,0
13,RG Glyceria maxima,140000,3,3,3,-75,75,30,1,0
13,RG Glyceria maxima,20000,4,2,3,-75,75,30,1,1
13,RG Glyceria maxima,20000,2,2,3,-75,75,30,1,1
13,RG Glyceria maxima,20000,3,2,3,-75,75,30,1,1
13,RG Glyceria maxima,20000,4,3,3,-75,75,30,1,1
13,RG Glyceria maxima,20000,2,3,3,-75,75,30,1,1
13,RG Glyceria maxima,20000,3,3,3,-75,75,30,1,1
13,RG Glyceria maxima,140000,4,2,3,-75,75,30,1,1
13,RG Glyceria maxima,140000,2,2,3,-75,75,30,1,1
13,RG Glyceria maxima,140000,3,2,3,-75,75,30,1,1
13,RG Glyceria maxima,140000,4,3,3,-75,75,30,1,1
13,RG Glyceria maxima,140000,2,3,3,-75,75,30,1,1
13,RG Glyceria maxima,140000,3,3,3,-75,75,30,1,1
13,RG Glyceria maxima,20000,4,2,3,-75,75,30,1,2
13,RG Glyceria maxima,20000,2,2,3,-75,75,30,1,2
13,RG Glyceria maxima,20000,3,2,3,-75,75,30,1,2
13,RG Glyceria maxima,20000,4,3,3,-75,75,30,1,2
13,RG Glyceria maxima,20000,2,3,3,-75,75,30,1,2
13,RG Glyceria maxima,20000,3,3,3,-75,75,30,1,2
13,RG Glyceria maxima,140000,4,2,3,-75,75,30,1,2
13,RG Glyceria maxima,140000,2,2,3,-75,75,30,1,2
13,RG Glyceria maxima,140000,3,2,3,-75,75,30,1,2
13,RG Glyceria maxima,140000,4,3,3,-75,75,30,1,2
13,RG Glyceria maxima,140000,2,3,3,-75,75,30,1,2
13,RG Glyceria maxima,140000,3,3,3,-75,75,30,1,2
14,Caricion nigrae,80000,1,1,7,-22,57,4,1,0
14,Caricion nigrae,80000,2,1,7,-22,57,4,1,0
14,Caricion nigrae,80000,1,2,7,-22,57,4,1,0
14,Caricion nigrae,80000,2,2,7,-22,57,4,1,0
14,Caricion nigrae,110000,1,1,4,-22,70,2,1,0
14,Caricion nigrae,110000,2,1,4,-22,70,2,1,0
14,Caricion nigrae,120000,1,1,6,-22,74,17,1,0
14,Caricion nigrae,120000,2,1,6,-22,74,17,1,0
14,Caricion nigrae,130000,1,1,25,-22,95,5,1,0
14,Caricion nigrae,130000,2,1,25,-22,95,5,1,0
14,Caricion nigrae,130000,1,2,25,-22,95,5,1,0
14,Caricion nigrae,130000,2,2,25,-22,95,5,1,0
14,Caricion nigrae,80000,1,1,7,-22,57,4,3,0
14,Caricion nigrae,80000,2,1,7,-22,57,4,3,0
14,Caricion nigrae,80000,1,2,7,-22,57,4,3,0
14,Caricion nigrae,80000,2,2,7,-22,57,4,3,0
14,Caricion nigrae,110000,1,1,4,-22,70,2,3,0
14,Caricion nigrae,110000,2,1,4,-22,70,2,3,0
14,Caricion nigrae,120000,1,1,6,-22,74,17,3,0
14,Caricion nigrae,120000,2,1,6,-22,74,17,3,0
14,Caricion nigrae,130000,1,1,25,-22,95,5,3,0
14,Caricion nigrae,130000,2,1,25,-22,95,5,3,0
14,Caricion nigrae,130000,1,2,25,-22,95,5,3,0
14,Caricion nigrae,130000,2,2,25,-22,95,5,3,0
15,Caricion davallianae,140000,1,3,9,-1,38,7,3,0
15,Caricion davallianae,140000,1,2,9,-1,38,7,3,0
15,Caricion davallianae,150000,1,3,9,-1,38,7,3,0
15,Caricion davallianae,150000,1,2,9,-1,38,7,3,0
15,Caricion davallianae,110000,1,3,9,-1,38,7,3,0
15,Caricion davallianae,110000,1,2,9,-1,38,7,3,0
15,Caricion davallianae,120000,1,3,9,-1,38,7,3,0
15,Caricion davallianae,120000,1,2,9,-1,38,7,3,0
15,Caricion davallianae,130000,1,2,9,-1,38,7,3,0
15,Caricion davallianae,130000,1,3,9,-1,38,7,3,0
16,Lolio-Potentillion anserinae,20000,4,1,21,-20,98,13,2,0
16,Lolio-Potentillion anserinae,20000,4,2,21,-20,98,13,2,0
16,Lolio-Potentillion anserinae,20000,4,3,21,-20,98,13,2,0
16,Lolio-Potentillion anserinae,30000,4,2,9,-14,96,36,2,0
16,Lolio-Potentillion anserinae,140000,4,3,30,-26,66,-3,2,0
16,Lolio-Potentillion anserinae,140000,4,2,30,-26,66,-3,2,0
16,Lolio-Potentillion anserinae,140000,4,1,30,-26,66,-3,2,0
16,Lolio-Potentillion anserinae,120000,4,1,6,4,72,66,2,0
16,Lolio-Potentillion anserinae,20000,4,1,21,-20,98,13,2,1
16,Lolio-Potentillion anserinae,20000,4,2,21,-20,98,13,2,1
16,Lolio-Potentillion anserinae,20000,4,3,21,-20,98,13,2,1
16,Lolio-Potentillion anserinae,30000,4,2,9,-14,96,36,2,1
16,Lolio-Potentillion anserinae,140000,4,3,30,-26,66,-3,2,1
16,Lolio-Potentillion anserinae,140000,4,2,30,-26,66,-3,2,1
16,Lolio-Potentillion anserinae,140000,4,1,30,-26,66,-3,2,1
16,Lolio-Potentillion anserinae,120000,4,1,6,4,72,66,2,1
16,Lolio-Potentillion anserinae,20000,4,1,21,-20,98,13,2,2
16,Lolio-Potentillion anserinae,20000,4,2,21,-20,98,13,2,2
16,Lolio-Potentillion anserinae,20000,4,3,21,-20,98,13,2,2
16,Lolio-Potentillion anserinae,30000,4,2,9,-14,96,36,2,2
16,Lolio-Potentillion anserinae,140000,4,3,30,-26,66,-3,2,2
16,Lolio-Potentillion anserinae,140000,4,2,30,-26,66,-3,2,2
16,Lolio-Potentillion anserinae,140000,4,1,30,-26,66,-3,2,2
16,Lolio-Potentillion anserinae,120000,4,1,6,4,72,66,2,2
16,Lolio-Potentillion anserinae,20000,4,1,21,-20,98,13,3,0
16,Lolio-Potentillion anserinae,20000,4,2,21,-20,98,13,3,0
16,Lolio-Potentillion anserinae,20000,4,3,21,-20,98,13,3,0
16,Lolio-Potentillion anserinae,30000,4,2,9,-14,96,36,3,0
16,Lolio-Potentillion anserinae,140000,4,3,30,-26,66,-3,3,0
16,Lolio-Potentillion anserinae,140000,4,2,30,-26,66,-3,3,0
16,Lolio-Potentillion anserinae,140000,4,1,30,-26,66,-3,3,0
16,Lolio-Potentillion anserinae,120000,4,1,6,4,72,66,3,0
16,Lolio-Potentillion anserinae,20000,4,1,21,-20,98,13,3,1
16,Lolio-Potentillion anserinae,20000,4,2,21,-20,98,13,3,1
16,Lolio-Potentillion anserinae,20000,4,3,21,-20,98,13,3,1
16,Lolio-Potentillion anserinae,30000,4,2,9,-14,96,36,3,1
16,Lolio-Potentillion anserinae,140000,4,3,30,-26,66,-3,3,1
16,Lolio-Potentillion anserinae,140000,4,2,30,-26,66,-3,3,1
16,Lolio-Potentillion anserinae,140000,4,1,30,-26,66,-3,3,1
16,Lolio-Potentillion anserinae,120000,4,1,6,4,72,66,3,1
16,Lolio-Potentillion anserinae,20000,4,1,21,-20,98,13,3,2
16,Lolio-Potentillion anserinae,20000,4,2,21,-20,98,13,3,2
16,Lolio-Potentillion anserinae,20000,4,3,21,-20,98,13,3,2
16,Lolio-Potentillion anserinae,30000,4,2,9,-14,96,36,3,2
16,Lolio-Potentillion anserinae,140000,4,3,30,-26,66,-3,3,2
16,Lolio-Potentillion anserinae,140000,4,2,30,-26,66,-3,3,2
16,Lolio-Potentillion anserinae,140000,4,1,30,-26,66,-3,3,2
16,Lolio-Potentillion anserinae,120000,4,1,6,4,72,66,3,2
17,Junco - Molinion,30000,2,3,16,-4,42,13,3,0
17,Junco - Molinion,30000,1,3,16,-4,42,13,3,0
17,Junco - Molinion,30000,2,2,16,-4,42,13,3,0
17,Junco - Molinion,30000,1,2,16,-4,42,13,3,0
17,Junco - Molinion,150000,2,3,16,2,42,13,3,0
17,Junco - Molinion,150000,2,2,16,2,42,13,3,0
17,Junco - Molinion,150000,1,3,16,2,42,13,3,0
